Responder_id,LanguagesWorkedWith
1564,Bash/Shell/PowerShell;HTML/CSS;Java;SQL
1565,Bash/Shell/PowerShell;C++;Python;Scala
1566,C;HTML/CSS;JavaScript;PHP;R;SQL;VBA
1567,C#
1568,Assembly;C;C++;HTML/CSS;Java;JavaScript;Kotlin;PHP;SQL;TypeScript;VBA
1569,Assembly;C;C++;C#;Python;Other(s):
1570,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;Python;SQL;VBA
1571,HTML/CSS;Java;JavaScript;Kotlin;Python;TypeScript
1572,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;SQL;TypeScript
1573,Java;JavaScript;PHP;SQL
1574,Java;JavaScript;Python
1575,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;Python;SQL
1576,JavaScript
1577,Java
1578,C++;JavaScript;Python
1579,Go;HTML/CSS;JavaScript;PHP;SQL
1580,Bash/Shell/PowerShell;JavaScript;Python;R;SQL
1581,C#;HTML/CSS;Java;Python
1582,Bash/Shell/PowerShell;C;C++;C#;Python;Swift
1583,HTML/CSS;Java;JavaScript;PHP;Python;SQL
1584,C#;JavaScript;SQL
1585,Bash/Shell/PowerShell;C;C++;C#;HTML/CSS;Java;JavaScript;PHP;Python;Swift;TypeScript
1586,Bash/Shell/PowerShell;HTML/CSS;Python;R;SQL
1587,HTML/CSS;Java;JavaScript;PHP;SQL
1588,HTML/CSS;Java;JavaScript;SQL;TypeScript
1589,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Kotlin;Python;Scala;SQL
1590,C++;C#;HTML/CSS;Java;JavaScript;SQL
1591,Bash/Shell/PowerShell;HTML/CSS;JavaScript;SQL;Other(s):
1592,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;SQL
1593,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;SQL;TypeScript
1594,C#;SQL
1595,Bash/Shell/PowerShell;C;C++;Java;Kotlin;Python;Other(s):
1596,C++;HTML/CSS;JavaScript;Python
1597,HTML/CSS;JavaScript;PHP;Scala;SQL
1598,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;PHP;Python;SQL
1599,C;C++;C#;HTML/CSS;Java;JavaScript;Kotlin;Rust;SQL;Swift;TypeScript
1600,HTML/CSS;JavaScript;PHP;SQL
1601,C#;HTML/CSS;JavaScript;TypeScript
1602,Bash/Shell/PowerShell;C#;Go;HTML/CSS;JavaScript;Python;R
1603,HTML/CSS;JavaScript;Python;Other(s):
1604,Bash/Shell/PowerShell;C;C++;Python
1605,C++;Python
1606,HTML/CSS;Java;JavaScript;TypeScript;Other(s):
1607,HTML/CSS;JavaScript;PHP;Ruby;SQL;TypeScript;Other(s):
1608,Bash/Shell/PowerShell;Go;Java;Kotlin;SQL
1609,Java;JavaScript;TypeScript
1610,C#;Java
1611,Assembly;C++;HTML/CSS;JavaScript;PHP;Python;SQL
1612,Bash/Shell/PowerShell;C++;C#;HTML/CSS;JavaScript;Python;SQL
1613,Bash/Shell/PowerShell;C;Go;HTML/CSS;Java;JavaScript;TypeScript
1614,HTML/CSS;JavaScript;TypeScript
1615,C#;HTML/CSS;JavaScript;Other(s):
1616,HTML/CSS;JavaScript;Python
1617,Bash/Shell/PowerShell;Clojure;Java;Kotlin;Scala;SQL
1618,Java
1619,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL;TypeScript
1620,Assembly;HTML/CSS;JavaScript;Python;SQL;TypeScript
1621,Bash/Shell/PowerShell;C++
1622,Bash/Shell/PowerShell;C;C++;Java;JavaScript;Python
1623,Scala
1624,HTML/CSS;Python;R
1625,Bash/Shell/PowerShell;C;C++;C#;Go;HTML/CSS;JavaScript;PHP;Python;Rust;SQL;TypeScript
1626,Objective-C;Swift
1627,C#;HTML/CSS;JavaScript;Python
1628,Bash/Shell/PowerShell;C++;C#;HTML/CSS;Java;JavaScript;Python;Ruby;SQL;TypeScript;VBA
1629,C#;Java;JavaScript;PHP;SQL
1630,C#;SQL
1631,C#;HTML/CSS;Java;JavaScript;TypeScript;WebAssembly;Other(s):
1632,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python;SQL
1633,Bash/Shell/PowerShell;C++;C#;JavaScript;Objective-C;Python;Swift
1634,Assembly;Bash/Shell/PowerShell;C;Python
1635,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL
1636,Bash/Shell/PowerShell;Python;Ruby;SQL
1637,Assembly;C++;C#;Java;JavaScript;Python;VBA
1638,HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript;Other(s):
1639,Bash/Shell/PowerShell;Java;JavaScript;Python;Scala
1641,Assembly;Java;Scala;SQL
1642,HTML/CSS;JavaScript;PHP;SQL
1643,HTML/CSS;Java;JavaScript
1644,Bash/Shell/PowerShell;C;Clojure;HTML/CSS;Java;JavaScript;Kotlin;Python;Rust;Swift
1645,C#
1646,Assembly;C;C++;C#;Python;Ruby
1647,C++;C#;Java;Rust
1648,HTML/CSS;JavaScript;Python;Other(s):
1649,C++;C#;HTML/CSS;JavaScript;PHP;Python;R;SQL
1650,Bash/Shell/PowerShell;C++;C#;Java;JavaScript;PHP;Python;TypeScript
1651,Bash/Shell/PowerShell;Python;SQL
1652,Bash/Shell/PowerShell;Elixir;HTML/CSS;JavaScript;Python;Ruby;SQL
1653,HTML/CSS;JavaScript;Kotlin;PHP;Ruby;SQL
1654,HTML/CSS;Java;JavaScript;Python;Ruby;Scala;SQL
1655,C;HTML/CSS;JavaScript;TypeScript
1656,C#;HTML/CSS;Java;JavaScript
1657,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;SQL;TypeScript
1658,Bash/Shell/PowerShell;C;HTML/CSS;JavaScript;Python;Rust
1659,C;C++;Go;HTML/CSS;Java;JavaScript;Objective-C;Python;Swift
1660,Bash/Shell/PowerShell;C++;C#;HTML/CSS;JavaScript;PHP;Python;Swift
1661,Elixir;HTML/CSS;JavaScript;Python;SQL;Swift
1662,Java;JavaScript
1663,C#;HTML/CSS;JavaScript;PHP;SQL
1664,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;SQL;TypeScript
1665,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
1666,Bash/Shell/PowerShell;C#;Python;SQL
1667,Java;JavaScript;SQL;Other(s):
1668,HTML/CSS;JavaScript;TypeScript
1669,HTML/CSS;Java;JavaScript;PHP;Python
1670,C;Go;Java;JavaScript;Python;SQL
1671,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL
1672,Bash/Shell/PowerShell;Java;Python
1673,C#;HTML/CSS;JavaScript;Python;SQL;TypeScript
1674,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;Python;R;Ruby;SQL
1675,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
1676,C;C++;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;Swift
1677,C#;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;Scala;SQL;TypeScript
1678,R
1679,Dart;Java;JavaScript;Kotlin;TypeScript
1680,Bash/Shell/PowerShell;C++;Rust;TypeScript
1681,C++;C#;HTML/CSS;Java;JavaScript;PHP;SQL
1682,HTML/CSS;JavaScript;Ruby
1683,HTML/CSS;JavaScript;PHP;Python
1684,HTML/CSS;JavaScript;PHP;Python
1685,Elixir;HTML/CSS;JavaScript;PHP;Python
1686,Bash/Shell/PowerShell;C;HTML/CSS;Java;JavaScript;PHP;Python;SQL
1687,JavaScript;Python
1688,Go;HTML/CSS;Java;JavaScript;Python
1689,C#;HTML/CSS;JavaScript;TypeScript
1690,Bash/Shell/PowerShell;C;Python
1691,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL
1692,Bash/Shell/PowerShell;C#;JavaScript;SQL;TypeScript
1693,Bash/Shell/PowerShell;C#;JavaScript;R
1694,Assembly;C#;HTML/CSS;Java;JavaScript;PHP;TypeScript
1695,HTML/CSS;JavaScript
1696,Java;SQL
1697,Bash/Shell/PowerShell;C;C++;C#;HTML/CSS;Java;JavaScript;Kotlin;PHP;Rust;SQL;TypeScript
1698,VBA;Other(s):
1699,Assembly;HTML/CSS;Java;JavaScript;PHP;Python;SQL
1700,C#;HTML/CSS;JavaScript
1702,C;C++
1703,HTML/CSS;JavaScript;PHP;SQL
1704,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;SQL;Other(s):
1705,HTML/CSS;Java;JavaScript;Python;R
1706,HTML/CSS;Java;JavaScript;Kotlin;PHP;Ruby
1707,Python
1708,Go;Java;JavaScript;Python;Scala
1709,Java;Kotlin
1710,HTML/CSS;JavaScript;TypeScript
1711,Bash/Shell/PowerShell;C++;Java;Python;Scala;SQL
1712,Bash/Shell/PowerShell;C#;Go
1713,HTML/CSS;Java;JavaScript
1714,Go;JavaScript;Python;SQL
1715,Bash/Shell/PowerShell;C;C++;C#;Clojure;HTML/CSS;Java;JavaScript;Objective-C;Python;Ruby;Other(s):
1716,Bash/Shell/PowerShell;C++;HTML/CSS;Java;JavaScript;PHP;Python;R;SQL
1717,Bash/Shell/PowerShell;Elixir;HTML/CSS;JavaScript;PHP;SQL
1719,Bash/Shell/PowerShell;C;HTML/CSS;Java;JavaScript;PHP;SQL
1720,Bash/Shell/PowerShell;Java
1721,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;SQL
1722,C;C++;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;SQL
1723,C++;Java;JavaScript;Kotlin;PHP;SQL
1724,PHP;Python
1725,C;C++
1726,C;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL
1727,C++;C#;HTML/CSS;JavaScript;Python;TypeScript
1728,C;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL;VBA
1729,HTML/CSS;JavaScript
1730,HTML/CSS;Java;JavaScript;SQL
1731,PHP;Python
1732,Python;R;SQL
1733,Bash/Shell/PowerShell;C++;JavaScript;PHP;Python;SQL
1734,Assembly;C;C++;C#;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;SQL
1735,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Kotlin;Python;Scala;SQL
1736,Bash/Shell/PowerShell;C#;Dart;Elixir;Go;HTML/CSS;Java;JavaScript;Kotlin;Python;Ruby;Swift;TypeScript
1737,HTML/CSS;JavaScript;TypeScript
1738,Assembly;Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Scala
1739,HTML/CSS;Java;Other(s):
1740,Java;Other(s):
1741,HTML/CSS;Java;JavaScript;PHP;TypeScript
1742,HTML/CSS;Java;JavaScript;SQL;TypeScript
1743,C;C++;Java;Python
1744,HTML/CSS;JavaScript;TypeScript
1745,Java;Scala;SQL
1746,Bash/Shell/PowerShell;Go;Java;Kotlin;Python
1748,Bash/Shell/PowerShell;TypeScript
1749,C++;Java
1750,Bash/Shell/PowerShell;C;Clojure;HTML/CSS;Java;JavaScript;TypeScript;Other(s):
1751,C#;HTML/CSS;JavaScript;SQL;TypeScript
1752,C#;HTML/CSS;Java;JavaScript;SQL
1753,Bash/Shell/PowerShell;C;C++;HTML/CSS;JavaScript;Python
1754,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Python;Ruby;SQL;TypeScript
1755,C;C++;C#;JavaScript
1756,C#;HTML/CSS;JavaScript;Kotlin;Python;SQL;Swift
1757,C;C#;Python
1758,HTML/CSS;JavaScript
1759,Bash/Shell/PowerShell;Dart;Elixir;Go;HTML/CSS;Java;JavaScript;Python;Ruby;Rust;SQL;Swift;TypeScript
1761,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;SQL
1762,Bash/Shell/PowerShell;Python;R
1763,Objective-C;Python;Swift
1764,C#;HTML/CSS;JavaScript;SQL;Other(s):
1765,HTML/CSS;Java;JavaScript;PHP;Ruby;SQL
1766,HTML/CSS;JavaScript;Python;VBA
1767,Bash/Shell/PowerShell;C++;C#;Java;Kotlin;PHP
1768,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Ruby;SQL
1769,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;Ruby
1770,Bash/Shell/PowerShell;C;HTML/CSS;Java;JavaScript;PHP;Python;SQL;VBA
1771,Bash/Shell/PowerShell;Python;SQL;Other(s):
1772,HTML/CSS;JavaScript;PHP;SQL;Other(s):
1773,Clojure;HTML/CSS;JavaScript;Python
1774,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;Python;SQL
1775,Assembly;C;C++;Java;JavaScript;Kotlin;Scala;SQL;TypeScript
1776,JavaScript
1777,C#;HTML/CSS;Java;PHP;Python;SQL
1778,C#;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
1779,Go;HTML/CSS;Java;JavaScript;PHP;Python;SQL
1780,Assembly;Bash/Shell/PowerShell;C;C#;F#;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript;VBA;Other(s):
1781,Bash/Shell/PowerShell;Clojure;Java;JavaScript;Ruby;SQL
1782,Assembly;C#;HTML/CSS;JavaScript;SQL
1783,Python
1784,C#;JavaScript;SQL;TypeScript
1785,Bash/Shell/PowerShell;C++;C#;Python;Ruby
1787,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
1788,Assembly;C;C++;Erlang;Go;HTML/CSS;Java;JavaScript;Kotlin
1789,Bash/Shell/PowerShell;C;C++;Java;Objective-C;Python
1790,C#;HTML/CSS;JavaScript;SQL
1791,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;PHP;Python;SQL;Other(s):
1792,Go;HTML/CSS;Java;JavaScript;PHP;SQL
1793,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Objective-C;PHP;Ruby;SQL;Swift
1794,Python;SQL;VBA
1795,Java;Kotlin
1796,Assembly;Bash/Shell/PowerShell;JavaScript;Python
1797,C#;HTML/CSS;JavaScript;PHP;SQL;TypeScript
1798,HTML/CSS;Java;JavaScript;SQL
1799,HTML/CSS;Java;SQL
1800,Bash/Shell/PowerShell;C#;Java;JavaScript;SQL;VBA
1801,C#;HTML/CSS;JavaScript;SQL
1802,Assembly;Bash/Shell/PowerShell;Elixir;HTML/CSS;JavaScript;Ruby;Scala;TypeScript
1803,Assembly;C#;Java;Python;SQL
1804,HTML/CSS;JavaScript;PHP;Python;SQL
1805,C#;HTML/CSS;JavaScript;TypeScript
1806,C#;HTML/CSS;Python
1807,HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
1808,C;C++;HTML/CSS;Java;JavaScript;PHP;R;VBA
1809,Bash/Shell/PowerShell;C++;C#;HTML/CSS;Java;JavaScript;Python;Scala
1810,Bash/Shell/PowerShell;C;Elixir;Erlang;Go;JavaScript;TypeScript
1811,HTML/CSS;JavaScript
1812,Assembly;Bash/Shell/PowerShell;C;C#;F#;Swift
1813,C#;HTML/CSS;JavaScript;Ruby
1814,Bash/Shell/PowerShell;Go;Java;Python;Ruby;SQL
1815,HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
1816,Bash/Shell/PowerShell;C++;HTML/CSS;Java;JavaScript;Python;Ruby;SQL
1817,C;C++;SQL
1818,C++;JavaScript;Python
1819,JavaScript;TypeScript
1820,Bash/Shell/PowerShell;C;C++;C#;HTML/CSS;JavaScript;Python;SQL;Other(s):
1821,Bash/Shell/PowerShell;C#;Go
1822,C++;C#;HTML/CSS;JavaScript;SQL
1823,C#;HTML/CSS;JavaScript;PHP;SQL
1824,C#;HTML/CSS;JavaScript;SQL
1825,C++;HTML/CSS;Java;JavaScript;Python;R;Ruby;SQL
1826,C++;Python
1827,Bash/Shell/PowerShell;JavaScript;Python;TypeScript
1828,HTML/CSS;JavaScript;VBA
1829,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;PHP;Python;R;Ruby;SQL;VBA;Other(s):
1830,C#;R;SQL;Other(s):
1831,C#;HTML/CSS;JavaScript;SQL;TypeScript
1832,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;PHP;TypeScript
1833,Bash/Shell/PowerShell;C;HTML/CSS;Java;Python;SQL
1834,C++;C#;HTML/CSS;Java;JavaScript;Objective-C;Python;SQL;Swift
1835,C#;HTML/CSS;JavaScript;SQL
1836,Bash/Shell/PowerShell;Go;HTML/CSS;Java;JavaScript;Ruby
1837,C#;Elixir;Erlang;HTML/CSS;JavaScript;Python;SQL;TypeScript
1838,HTML/CSS;JavaScript
1839,Bash/Shell/PowerShell;C;Go;PHP;Python
1840,C#
1841,JavaScript;TypeScript
1842,Bash/Shell/PowerShell;C++;HTML/CSS;Java;JavaScript;SQL
1843,C#;JavaScript;SQL;TypeScript
1844,C#;SQL
1845,C#;HTML/CSS;JavaScript;SQL
1846,Clojure;JavaScript;TypeScript
1847,HTML/CSS;Java;JavaScript;Python;TypeScript
1848,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;Python;SQL
1849,Bash/Shell/PowerShell;Dart;Java;JavaScript;Objective-C;Swift
1850,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;SQL;TypeScript;VBA
1851,C#;Scala;SQL
1852,Bash/Shell/PowerShell;HTML/CSS;Java;SQL;TypeScript
1853,Assembly;C++;C#;HTML/CSS;JavaScript;SQL;TypeScript
1854,C#;SQL;TypeScript
1855,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL;TypeScript
1856,C#;HTML/CSS;Java;JavaScript;Swift;Other(s):
1857,Bash/Shell/PowerShell;C++;HTML/CSS;Java;JavaScript;Other(s):
1858,C;C++;C#;HTML/CSS;Objective-C;Python;SQL;TypeScript
1859,C;C#;Java;Python;SQL;Swift
1860,HTML/CSS;Java;JavaScript;Python;Scala;SQL;Other(s):
1861,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Kotlin;Python;TypeScript
1862,C#
1863,Java;SQL
1864,Assembly;C;C++;C#;Java;Python;SQL
1865,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Scala;SQL;TypeScript
1866,Assembly;Bash/Shell/PowerShell;C;C++;C#;F#;Go;HTML/CSS;Java;JavaScript;Kotlin;Objective-C;PHP;Python;R;Ruby;Rust;Scala;SQL;Swift;TypeScript;VBA;WebAssembly
1867,Bash/Shell/PowerShell;C#;Java;Python
1868,Go;HTML/CSS;JavaScript;Kotlin
1869,HTML/CSS;JavaScript;Python
1870,Bash/Shell/PowerShell;C++;C#;HTML/CSS;JavaScript;Python;SQL;TypeScript
1871,Clojure;Other(s):
1872,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript
1873,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python
1874,Bash/Shell/PowerShell;C++
1875,Java
1876,C#
1877,R
1878,C#;HTML/CSS;JavaScript;SQL
1879,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;Scala;SQL
1880,R
1881,HTML/CSS;JavaScript;PHP;Ruby
1882,Clojure;HTML/CSS;JavaScript;PHP;Swift
1883,HTML/CSS;Java;JavaScript;SQL
1884,Python;Other(s):
1885,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;Kotlin;Python;Ruby;SQL
1886,Java;JavaScript;SQL
1887,Bash/Shell/PowerShell;C++;HTML/CSS;JavaScript;Python;SQL
1888,C#
1889,HTML/CSS;Java;JavaScript;PHP;SQL;Other(s):
1890,C#;HTML/CSS;JavaScript;SQL
1891,Bash/Shell/PowerShell;Python
1892,HTML/CSS;Java;JavaScript;TypeScript
1893,C;Java
1894,HTML/CSS;Java;JavaScript;Kotlin;Scala
1895,Bash/Shell/PowerShell;C;Go;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
1896,Bash/Shell/PowerShell;Dart;HTML/CSS;Java;JavaScript;Kotlin;Objective-C;PHP;Python;SQL;Swift
1897,Assembly;C;C++;C#;HTML/CSS;JavaScript;SQL
1898,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;SQL;VBA
1899,C++;C#;HTML/CSS;JavaScript;Python;SQL;TypeScript
1900,HTML/CSS;Java
1901,C;C++;C#;HTML/CSS;JavaScript;TypeScript
1902,HTML/CSS;JavaScript;Python;R;VBA
1903,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL;TypeScript
1904,C#;HTML/CSS;JavaScript;SQL;TypeScript
1905,C++;C#;HTML/CSS;Java;JavaScript;SQL
1906,Bash/Shell/PowerShell;C#;Elixir;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;SQL
1907,Java
1908,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;Python;SQL;VBA
1909,Assembly;Bash/Shell/PowerShell;C;C++;C#;HTML/CSS;Java;JavaScript;PHP;Python;SQL;Swift;TypeScript;VBA
1910,Bash/Shell/PowerShell;C;HTML/CSS;Java;JavaScript;Objective-C;PHP;Python;SQL
1911,Bash/Shell/PowerShell;Elixir;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
1912,Java
1913,Java;SQL
1914,C#;HTML/CSS;JavaScript;SQL
1915,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;SQL
1917,C#;F#;Go;HTML/CSS;Java;JavaScript;Kotlin;Python;R;SQL;TypeScript
1918,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Other(s):
1919,Assembly;C;C++;Python
1920,C;C++;C#;HTML/CSS;Objective-C;SQL;Swift;TypeScript;Other(s):
1921,Bash/Shell/PowerShell;C++;C#;JavaScript;SQL
1922,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;SQL;TypeScript;Other(s):
1923,Go;JavaScript
1924,C++;JavaScript;Python;SQL
1925,Java;JavaScript;Kotlin;Objective-C;Rust;Swift;TypeScript
1926,Bash/Shell/PowerShell;C;C++;Go;HTML/CSS;JavaScript;Python;WebAssembly;Other(s):
1927,Bash/Shell/PowerShell;HTML/CSS;JavaScript;R;VBA;Other(s):
1928,C#;HTML/CSS;JavaScript;TypeScript
1929,Dart;Java;JavaScript;Kotlin
1930,Assembly;Bash/Shell/PowerShell;C;C++;C#;Clojure;F#;Go;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;Rust;Scala;SQL;TypeScript;WebAssembly;Other(s):
1931,C#;HTML/CSS;JavaScript;Ruby;SQL
1932,Bash/Shell/PowerShell;C;C++;C#;HTML/CSS;Java;JavaScript;Python;SQL
1933,C;C++;HTML/CSS;Java;JavaScript;Python;SQL
1934,C#;F#;HTML/CSS;SQL;Other(s):
1935,C#;Python
1936,Java;Kotlin
1937,C#;HTML/CSS;JavaScript;TypeScript
1938,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Python;R;SQL;VBA
1939,C;C++;Java;Python;SQL;Swift;VBA
1940,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;Ruby;SQL;TypeScript
1941,Objective-C;Swift
1942,C;C++;C#;HTML/CSS;Java;JavaScript;PHP;SQL
1943,C#;Java;JavaScript;Kotlin
1944,Bash/Shell/PowerShell;Clojure;Go;HTML/CSS;SQL
1945,Assembly
1946,C#;JavaScript;Python;SQL
1947,Assembly;C++;HTML/CSS;Java;JavaScript;PHP;SQL
1948,C++
1949,HTML/CSS;Java;JavaScript;TypeScript
1950,C#;HTML/CSS;Java;JavaScript;TypeScript;VBA
1951,Python;Ruby
1952,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;TypeScript
1953,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Python;R;SQL;VBA
1954,HTML/CSS;JavaScript;PHP
1955,Python;Ruby;SQL;Other(s):
1956,Bash/Shell/PowerShell;Go;HTML/CSS;Java;JavaScript;Scala;TypeScript
1957,HTML/CSS;JavaScript
1958,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;SQL;Other(s):
1959,C#;HTML/CSS;Java;JavaScript;Objective-C;Scala;SQL;TypeScript
1960,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;SQL
1961,Assembly;Bash/Shell/PowerShell;C++;C#;JavaScript;Python
1962,C#;HTML/CSS;Java;JavaScript;TypeScript
1963,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;SQL
1964,C++;HTML/CSS;Python
1965,Bash/Shell/PowerShell;C;C++;C#;HTML/CSS;Java;JavaScript;PHP;SQL
1966,Bash/Shell/PowerShell;HTML/CSS;Java;PHP;Python;R;SQL
1967,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;SQL
1968,C#;SQL;Other(s):
1969,C#;Java;Objective-C;VBA
1970,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;PHP;Python;SQL;VBA
1971,Assembly;C;HTML/CSS;Java;JavaScript;PHP;SQL
1972,C++;Python
1973,Assembly;Bash/Shell/PowerShell;C;C++;C#;HTML/CSS;Java;JavaScript;PHP;Python;SQL
1974,Bash/Shell/PowerShell;HTML/CSS;JavaScript;SQL;TypeScript
1975,Bash/Shell/PowerShell;C++;C#;HTML/CSS;JavaScript;SQL
1976,C#;HTML/CSS;JavaScript;SQL
1977,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;SQL;Swift;TypeScript
1978,Python;Other(s):
1979,Bash/Shell/PowerShell;HTML/CSS;JavaScript;TypeScript
1980,C#;HTML/CSS;Java;JavaScript;SQL;TypeScript
1981,HTML/CSS;JavaScript;PHP;SQL
1982,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;SQL
1983,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;SQL
1984,Bash/Shell/PowerShell;Java
1985,C#;JavaScript;SQL
1986,C++;C#
1987,C#;HTML/CSS;Java;JavaScript
1988,HTML/CSS;JavaScript;Ruby
1989,HTML/CSS;Java;PHP;SQL
1990,C#;HTML/CSS;JavaScript;SQL
1991,C++;JavaScript;SQL
1992,C;C++;C#;Go;HTML/CSS;Java;JavaScript;Python;R;Scala;SQL;VBA
1993,Elixir;HTML/CSS;Java;JavaScript
1994,Python
1995,C#;PHP;SQL
1996,C;C#;HTML/CSS;Java;JavaScript;Python;R;SQL;TypeScript
1997,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;TypeScript;Other(s):
1999,C;C++
2000,C++;Python
2001,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;Python;Ruby;TypeScript
2002,C++;C#;Go;HTML/CSS;JavaScript;Python;SQL
2003,HTML/CSS;JavaScript;Ruby;SQL
2004,Bash/Shell/PowerShell;HTML/CSS;JavaScript
2005,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Ruby
2006,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Kotlin;Objective-C;Python;SQL;Swift
2007,C;C#;HTML/CSS;Java;JavaScript;Ruby
2008,C;C++;Java;PHP;Python;Ruby;SQL
2009,Bash/Shell/PowerShell;C#;F#;HTML/CSS;JavaScript;SQL;VBA
2010,C#;Python;SQL
2011,R
2012,JavaScript;TypeScript
2013,C#;F#;JavaScript;Scala;TypeScript;Other(s):
2014,C#;HTML/CSS;JavaScript;SQL
2015,C#
2016,Bash/Shell/PowerShell;C;HTML/CSS;JavaScript;SQL
2017,C;C++;Java;JavaScript;Other(s):
2018,Bash/Shell/PowerShell;C;HTML/CSS;JavaScript;Python
2020,C#;SQL
2021,HTML/CSS;JavaScript;PHP;SQL
2022,C#;HTML/CSS;JavaScript;PHP
2023,Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;SQL
2024,Go;Objective-C;Swift
2025,Bash/Shell/PowerShell;JavaScript;Objective-C;Ruby;SQL;Swift
2026,C;C++;HTML/CSS;JavaScript;Python
2027,C;C++;HTML/CSS;Java;JavaScript;Python;R
